 ,Area,Mean,StdDev,Mode,Min,Max,Row,Column,Absorbance
72,12640000,49737.747,440.656,49781,46727,50213,F,12,49737.747
73,12640000,27590.527,67.635,27605,27377,27795,G,1,27590.527
74,12640000,27394.373,56.425,27377,27191,27591,G,2,27394.373
75,12640000,27301.767,66.015,27298,27049,27496,G,3,27301.767
76,12640000,48282.755,200.061,48354,47496,48709,G,4,48282.755
77,12640000,47993.115,282.948,48028,47061,48674,G,5,47993.115
78,12640000,48111.383,179.081,48127,47366,48471,G,6,48111.383
79,12640000,48603.650,252.108,48562,47621,49189,G,7,48603.650
80,12640000,49043.127,434.952,48944,46908,49887,G,8,49043.127
81,12640000,48683.341,326.125,48460,47239,49386,G,9,48683.341
82,12640000,27518.750,78.661,27500,27250,27772,G,10,27518.750
83,12640000,27439.942,96.491,27458,27204,27933,G,11,27439.942
84,12640000,27435.790,82.156,27420,27245,28683,G,12,27435.790
85,12640000,28091.619,78.009,28067,27840,28365,H,1,28091.619
86,12640000,27639.797,57.580,27621,27464,27862,H,2,27639.797
87,12640000,27562.157,55.448,27581,27360,27753,H,3,27562.157
88,12640000,27615.188,68.252,27595,27410,27830,H,4,27615.188
89,12640000,27624.573,97.598,27560,27398,28034,H,5,27624.573
90,12640000,27720.945,168.447,27579,27433,28292,H,6,27720.945
91,12640000,27731.403,125.152,27674,27496,28202,H,7,27731.403
92,12640000,27636.078,78.479,27666,27404,27889,H,8,27636.078
93,12640000,27750.850,68.749,27763,27506,27980,H,9,27750.850
94,12640000,27547.575,74.309,27510,27314,27882,H,10,27547.575
95,12640000,27466.193,79.217,27486,27189,27718,H,11,27466.193
96,12640000,27802.941,118.230,27923,27504,28162,H,12,27802.941
