 ,Area,Mean,StdDev,Mode,Min,Max,Row,Column,Absorbance
52,12640000,43700.926,301.509,43382,42193,44398,E,4,43700.926
53,12640000,43715.805,294.002,43537,42339,44498,E,5,43715.805
54,12640000,43541.748,350.272,43384,41500,44497,E,6,43541.748
55,12640000,44068.492,363.944,44253,41942,44652,E,7,44068.492
56,12640000,44085.800,338.671,43794,42644,44693,E,8,44085.800
57,12640000,43937.793,351.685,44149,42015,44407,E,9,43937.793
58,12640000,44075.528,313.507,44363,42248,44492,E,10,44075.528
59,12640000,44253.937,271.562,44335,43183,44820,E,11,44253.937
60,12640000,44067.867,219.041,43947,43357,44599,E,12,44067.867
61,12640000,43835.111,247.518,43785,43103,44682,F,1,43835.111
62,12640000,43887.263,246.175,43701,42515,44361,F,2,43887.263
63,12640000,45798.930,229.200,45921,45110,46491,F,3,45798.930
64,12640000,43715.164,383.200,43718,42326,44581,F,4,43715.164
65,12640000,43762.239,400.226,43628,41939,45347,F,5,43762.239
66,12640000,43911.656,348.684,44149,42584,44571,F,6,43911.656
67,12640000,44143.059,295.883,44374,42273,44596,F,7,44143.059
68,12640000,44014.105,345.440,44049,42047,44690,F,8,44014.105
69,12640000,44149.024,247.755,44239,43037,44584,F,9,44149.024
70,12640000,44241.923,331.105,44178,42550,44923,F,10,44241.923
71,12640000,44454.124,233.844,44453,43407,44918,F,11,44454.124
72,12640000,44251.623,314.312,44119,42939,45126,F,12,44251.623
73,12640000,32738.933,280.630,32600,32282,37138,G,1,32738.933
74,12640000,32206.214,124.096,32192,31823,32773,G,2,32206.214
75,12640000,31940.505,124.656,31927,31596,32686,G,3,31940.505
76,12640000,44344.493,258.767,44373,43537,44996,G,4,44344.493
77,12640000,44363.665,211.837,44393,43701,44799,G,5,44363.665
78,12640000,44471.803,432.843,44105,43329,48495,G,6,44471.803
79,12640000,43988.966,230.352,43992,43342,44607,G,7,43988.966
80,12640000,44051.696,186.527,44101,43166,44470,G,8,44051.696
81,12640000,43831.627,190.943,43911,42885,44272,G,9,43831.627
82,12640000,32584.556,235.576,32611,31889,33434,G,10,32584.556
83,12640000,32661.535,248.331,32425,32120,33483,G,11,32661.535
84,12640000,32602.722,295.089,32396,31974,33458,G,12,32602.722
85,12640000,33391.678,146.198,33259,32904,33807,H,1,33391.678
86,12640000,32346.554,167.752,32215,31866,32883,H,2,32346.554
87,12640000,32105.236,119.361,32153,31786,32541,H,3,32105.236
88,12640000,32283.452,152.792,32169,31812,32700,H,4,32283.452
89,12640000,32236.310,274.010,31946,31685,33027,H,5,32236.310
90,12640000,32427.108,429.435,32058,31795,34403,H,6,32427.108
91,12640000,33026.340,521.269,33287,31966,34524,H,7,33026.340
92,12640000,33316.135,468.470,33224,32280,35218,H,8,33316.135
93,12640000,33241.488,398.932,32955,32452,38674,H,9,33241.488
94,12640000,32579.778,193.569,32520,32077,33309,H,10,32579.778
95,12640000,32562.153,305.837,32668,31745,33610,H,11,32562.153
96,12640000,33631.001,281.022,33595,32667,34241,H,12,33631.001
