 ,Area,Mean,StdDev,Mode,Min,Max,Row,Column,Absorbance
71,12640000,43234.041,266.980,43366,42428,43742,F,11,43234.041
72,12640000,43196.305,311.009,43047,42377,43798,F,12,43196.305
73,12640000,32477.500,175.787,32384,32011,33043,G,1,32477.500
74,12640000,31968.314,163.273,31869,31578,32550,G,2,31968.314
75,12640000,31900.054,160.717,31850,31478,32567,G,3,31900.054
76,12640000,43132.496,181.509,43328,42355,43459,G,4,43132.496
77,12640000,42447.109,302.715,42401,41528,43039,G,5,42447.109
78,12640000,43410.082,271.298,43397,42738,43975,G,6,43410.082
79,12640000,43201.271,220.355,43244,42543,43620,G,7,43201.271
80,12640000,42918.146,209.927,42973,42314,44015,G,8,42918.146
81,12640000,43223.983,306.121,43259,42321,45524,G,9,43223.983
82,12640000,32792.915,233.119,32602,32061,33614,G,10,32792.915
83,12640000,32704.710,274.598,32510,32006,33610,G,11,32704.710
84,12640000,32595.094,251.856,32567,32061,33564,G,12,32595.094
85,12640000,33279.264,222.752,33139,32619,33859,H,1,33279.264
86,12640000,32388.218,258.959,32191,31815,32909,H,2,32388.218
87,12640000,32123.775,284.104,31999,31600,34756,H,3,32123.775
88,12640000,32760.542,288.151,32868,31962,33441,H,4,32760.542
89,12640000,32068.326,181.344,31913,31620,32725,H,5,32068.326
90,12640000,32484.843,226.114,32358,31954,33596,H,6,32484.843
91,12640000,32883.405,330.538,32750,32202,33924,H,7,32883.405
92,12640000,33175.881,396.790,33185,32191,34510,H,8,33175.881
93,12640000,33557.495,220.176,33435,32917,34239,H,9,33557.495
94,12640000,32899.800,417.940,32410,32065,33923,H,10,32899.800
95,12640000,32723.823,318.901,32717,31807,33607,H,11,32723.823
96,12640000,34122.835,451.583,34283,32793,35573,H,12,34122.835
