 ,Area,Mean,StdDev,Mode,Min,Max,Row,Column,Absorbance
32,12640000,40122.509,297.03,40066,38667,40707,C,8,40122.509
33,12640000,40109.44,419.009,39940,39345,46776,C,9,40109.44
34,12640000,40062.191,306.62,40043,38514,41424,C,10,40062.191
35,12640000,40017.291,321.605,40044,38555,40580,C,11,40017.291
36,12640000,40048.84,313.786,40248,38339,40583,C,12,40048.84
37,12640000,40261.68,274.214,40072,39526,41189,D,1,40261.68
38,12640000,40174.231,192.111,40249,39644,40594,D,2,40174.231
39,12640000,40036.502,278.902,39798,39216,40901,D,3,40036.502
40,12640000,40023.783,219.63,39912,39438,41487,D,4,40023.783
41,12640000,40123.599,160.829,40024,39714,40587,D,5,40123.599
42,12640000,40080.473,214.324,40140,39105,40543,D,6,40080.473
43,12640000,39991.867,170.961,39948,39493,40511,D,7,39991.867
44,12640000,39957.451,217.14,39860,39109,40459,D,8,39957.451
45,12640000,39932.18,197.66,40143,39230,40498,D,9,39932.18
46,12640000,40027.638,205.04,39966,39390,42431,D,10,40027.638
47,12640000,40060.739,163.027,40010,39486,40632,D,11,40060.739
48,12640000,40045.8,169.569,39999,39495,40806,D,12,40045.8
49,12640000,40209.88,227.666,40284,39473,40667,E,1,40209.88
50,12640000,40078.714,210.659,39909,39532,40683,E,2,40078.714
51,12640000,40129.044,255.984,40307,39527,40678,E,3,40129.044
52,12640000,40020.24,163.727,40071,39550,40585,E,4,40020.24
53,12640000,40072.058,187.331,40027,39460,40856,E,5,40072.058
54,12640000,40085.794,175.749,40255,39645,40479,E,6,40085.794
55,12640000,39945.729,180.622,39803,39331,40358,E,7,39945.729
56,12640000,39969.392,172.329,39910,39543,40407,E,8,39969.392
57,12640000,39919.068,210.832,39886,39072,40322,E,9,39919.068
58,12640000,39989.653,162.523,39908,39524,40401,E,10,39989.653
59,12640000,39543.928,1783.94,40300,32658,40826,E,11,39543.928
60,12640000,40067.073,191.939,40031,39279,40448,E,12,40067.073
61,12640000,40344.956,242.113,40221,39669,41257,F,1,40344.956
62,12640000,40031.358,263.821,39966,38914,40546,F,2,40031.358
63,12640000,40125.775,279.742,40292,39488,42938,F,3,40125.775
64,12640000,40090.649,183.43,40304,39537,40504,F,4,40090.649
65,12640000,40101.966,195.986,39934,39547,40618,F,5,40101.966
66,12640000,39988.384,173.746,39912,39482,40463,F,6,39988.384
67,12640000,40002.631,177.724,40054,39453,40414,F,7,40002.631
68,12640000,39932.591,219.439,39838,39294,40410,F,8,39932.591
69,12640000,39933.601,166.222,39736,39491,40355,F,9,39933.601
70,12640000,40002.894,277.815,40091,39170,44091,F,10,40002.894
71,12640000,40010.97,149.155,40028,39516,40522,F,11,40010.97
72,12640000,40111.6,157.765,40142,39580,40484,F,12,40111.6
73,12640000,31075.319,131.293,31044,30603,31463,G,1,31075.319
74,12640000,30863.407,135.794,30936,30413,31374,G,2,30863.407
75,12640000,30711.997,116.731,30626,30357,31232,G,3,30711.997
76,12640000,40511.294,369.722,40334,39588,44127,G,4,40511.294
77,12640000,40229.407,224.346,40163,39668,40801,G,5,40229.407
78,12640000,40304.778,299.06,40585,39386,40963,G,6,40304.778
79,12640000,41448.475,409.703,41219,40479,42207,G,7,30184.548
80,12640000,41670.726,248.845,41370,41036,42270,G,8,30070.658
81,12640000,41654.843,233.551,41782,41013,42141,G,9,30045.669
82,12640000,29563.07,732.051,29019,28672,33128,G,10,29563.07
83,12640000,29851.756,1045.798,29264,28826,34383,G,11,29851.756
84,12640000,30148.066,1135.466,29285,28927,34720,G,12,30148.066
85,12640000,30859.185,161.069,30772,30339,31331,H,1,30859.185
86,12640000,30709.513,142.848,30720,30303,31403,H,2,30709.513
87,12640000,30861.441,118.877,30860,30494,31321,H,3,30861.441
88,12640000,30348.279,134.665,30296,29816,30840,H,4,30348.279
89,12640000,30263.899,151.065,30220,29728,30758,H,5,30263.899
90,12640000,30117.076,119.62,30144,29698,30594,H,6,30117.076
91,12640000,41448.475,409.703,41219,40479,42207,H,7,41448.475
92,12640000,41670.726,248.845,41370,41036,42270,H,8,41670.726
93,12640000,41654.843,233.551,41782,41013,42141,H,9,41654.843
94,12640000,30755.898,114.157,30782,30385,31135,H,10,30755.898
95,12640000,30519.384,114.029,30462,30131,30928,H,11,30519.384
96,12640000,30335.226,138.565,30347,29868,30728,H,12,30335.226
